position,gotchiID,formattedTokenID,name,withSetsRarityScore,kinship,experience,level,hauntId,owner,originalOwner,status,stakedAmount
2309,12238,"""12238"",",Star 21,576,2863,4090,10,2,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
2310,4948,"""4948"",",Peter Quint,488,3191,4090,10,1,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
2311,19014,"""19014"",",Star 15,579,2846,4090,10,2,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
2312,13485,"""13485"",",Tethgotchi,548,2900,4090,10,2,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,0x38048af4da7d79d2b553836a6d4950d0ac4b60f7,3,0
2313,22083,"""22083"",",Ammo,602,2399,4090,10,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,28909999999999997000
2314,11354,"""11354"",",Raver,621,2488,4085,10,2,0x2848b9f2d4faebaa4838c41071684c70688b455d,0x2848b9f2d4faebaa4838c41071684c70688b455d,3,0
2315,5081,"""5081"",",HAN,535,2754,4085,10,1,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
2316,11977,"""11977"",",Patron,594,3032,4085,10,2,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,0xe5465ced137ecf8c80bbf7a1e2f2bf457a12a466,3,0
2317,8967,"""8967"",",metaliquidator,539,3360,4085,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
2318,10440,"""10440"",",Aurabelle,521,1482,4085,10,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
2319,13251,"""13251"",",ApeGotchi,578,2097,4085,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2320,17497,"""17497"",",HORUS,561,1432,4085,10,2,0x124e64c9ed898d4a8b130f6acb76b33e21cd711c,0x124e64c9ed898d4a8b130f6acb76b33e21cd711c,3,0
2321,19487,"""19487"",",2 milli,513,2399,4085,10,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,6697500000000000000
2322,4900,"""4900"",",Three-Way,531,2404,4085,10,1,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,10352500000000000000
2323,2244,"""2244"",",YFI GOTCHi 2244,549,2826,4085,10,1,0xeb8c587a8b3bcb23efbf6d4e41c6ac1f90bf5c27,0xeb8c587a8b3bcb23efbf6d4e41c6ac1f90bf5c27,3,0
2324,2685,"""2685"",",Apelien,619,3094,4085,10,1,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,0x795f50722cf5ad82f78dda8dc8f7b235332977c3,3,0
2325,13088,"""13088"",",TopNFT GOTCHI,515,2611,4085,10,2,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,3,0
2326,4915,"""4915"",",Pink UNI Gotchi 1500+ KIN,539,3229,4085,10,1,0xdab73a0b1fe28197942915bfef5b5c321514045f,0xdab73a0b1fe28197942915bfef5b5c321514045f,3,0
2327,12976,"""12976"",",Waterboy,353,2677,4085,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2328,4556,"""4556"",",AJ,483,2876,4085,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2329,3524,"""3524"",",Founder,500,3361,4085,10,1,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,0x17a3831b39cc557296d0c322f9c2d42c0b3a8f3f,3,0
2330,20526,"""20526"",",Rock'n Wagmi,623,2451,4080,10,2,0x2848b9f2d4faebaa4838c41071684c70688b455d,0x2848b9f2d4faebaa4838c41071684c70688b455d,3,0
2331,20108,"""20108"",",~The~Aapprentice~,562,2975,4080,10,2,0x7d9fb540504d8f277099472b89113485f712c546,0x7d9fb540504d8f277099472b89113485f712c546,3,40702500000000000000
2332,14594,"""14594"",",Utopian,541,2857,4080,10,2,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,0xc727bff1962590c71a6cb56c6d11f37bee740a5d,3,0
2333,7204,"""7204"",",Louis Vuitton,570,3020,4080,10,1,0x7d1368528d8dd105368c91700f1ac30d81628794,0x7d1368528d8dd105368c91700f1ac30d81628794,3,21792500000000000000
2334,16293,"""16293"",",AKKU RYUK,531,2013,4080,10,2,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
2335,6336,"""6336"",",Save a Horse,506,2544,4080,10,1,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,0x2d5f86cd294ca6c92189340eaeff41fc63dc66ef,3,0
2336,22915,"""22915"",",Aaxolotl,546,2823,4080,10,2,0x119b91827df70f4378de9912fdfa101fb40364b8,0x119b91827df70f4378de9912fdfa101fb40364b8,3,0
2337,6963,"""6963"",",Beelzebub,563,2888,4080,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2338,6223,"""6223"",",kryptonian,558,2075,4080,10,1,0x69f5a6ab6d1e7df099cb37d6aa9542c929e67896,0x69f5a6ab6d1e7df099cb37d6aa9542c929e67896,3,0
2339,20200,"""20200"",",Tim Cook,555,1733,4080,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2340,5250,"""5250"",",Wrangell,580,2722,4080,10,1,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,3,42417500000000000000
2341,14039,"""14039"",","+--- Ninja,Healer,Troll",547,2862,4080,10,2,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,0x6f88d648e83a1a4b2e9d61304c9ce5d1ea9a9ca9,3,0
2342,22054,"""22054"",",Tikboy,500,2495,4080,10,2,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,3,0
2343,9603,"""9603"",",Vi,536,2891,4080,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2344,5293,"""5293"",",SER GOTCHI,550,2473,4080,10,1,0x47d6f96ba098816389db7c87cbf077de7181b853,0x47d6f96ba098816389db7c87cbf077de7181b853,3,0
2345,4621,"""4621"",",KING_XP_4621,487,3063,4080,10,1,0xcd743104d7e15d6a0b297337db75b015deea5531,0xcd743104d7e15d6a0b297337db75b015deea5531,3,0
2346,2987,"""2987"",",Gargamel,471,3137,4080,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
2347,5069,"""5069"",",KING_XP_5069,454,3055,4080,10,1,0xcd743104d7e15d6a0b297337db75b015deea5531,0xcd743104d7e15d6a0b297337db75b015deea5531,3,0
2348,21549,"""21549"",",1 Matic = 1 Matic,562,2098,4075,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2349,16626,"""16626"",",1 AAVE = 1 AAVE,530,2099,4075,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2350,13192,"""13192"",",#4,532,2571,4075,10,2,0xf1950fc03486a502b05f93df1a7a4edc741257c6,0xf1950fc03486a502b05f93df1a7a4edc741257c6,3,11760000000000000000
2351,20223,"""20223"",",1 BTC = 1 BTC,543,2098,4075,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2352,10244,"""10244"",",pe$o,569,1803,4075,10,2,0xdaa65da48a9357350dae0e5be286e60a8309020b,0xdaa65da48a9357350dae0e5be286e60a8309020b,3,0
2353,5232,"""5232"",",Fudge,535,3137,4075,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
2354,12849,"""12849"",",GFA_Nozarashi,549,2796,4075,10,2,0x735194b0ff3d9fca8561770ebf484eac90b46647,0x735194b0ff3d9fca8561770ebf484eac90b46647,3,0
2355,12914,"""12914"",",1 ETH = 1 ETH,521,2101,4075,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2356,15847,"""15847"",",Noellie,554,2097,4075,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2357,16144,"""16144"",",~Suseme~,593,2928,4075,10,2,0x7d9fb540504d8f277099472b89113485f712c546,0x7d9fb540504d8f277099472b89113485f712c546,3,56757499999999998000
2358,11724,"""11724"",",MaticGotchie,495,2099,4075,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2359,14178,"""14178"",",1 GHST = 1 GHST,564,2097,4075,10,2,0x0e05fc644943aae89dd3fec282c3f86431a7d090,0x0e05fc644943aae89dd3fec282c3f86431a7d090,3,0
2360,8739,"""8739"",",GHOST BUSTER 98,568,2868,4070,10,1,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,3,0
2361,21959,"""21959"",",GLTR SLUT,647,2942,4070,10,2,0xcbef46a7cbe1f46a94ab77501eaa32596ab3c538,0xcbef46a7cbe1f46a94ab77501eaa32596ab3c538,3,0
2362,24410,"""24410"",",Bonzai,756,2732,4070,10,2,0xa532f169cee0e551d4da641031ac78fd85461035,0xa532f169cee0e551d4da641031ac78fd85461035,3,0
2363,6209,"""6209"",",Gingers have fun too,616,2210,4070,10,1,0x1d0542b616c691a002e90a713e7d094c0f8e022d,0x1d0542b616c691a002e90a713e7d094c0f8e022d,3,0
2364,21531,"""21531"",",Doran,610,2710,4070,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2365,15739,"""15739"",",Super-Maybe,490,2408,4070,10,2,0x262944448ec574dd5f82136964bbf189cc1ab579,0x262944448ec574dd5f82136964bbf189cc1ab579,3,0
2366,9985,"""9985"",",Huey,481,2877,4070,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2367,15291,"""15291"",",SKINNY PETE,515,2439,4070,10,2,0xa532f169cee0e551d4da641031ac78fd85461035,0xa532f169cee0e551d4da641031ac78fd85461035,3,0
2368,11734,"""11734"",",TRUMPU LINK MARINE,610,1979,4070,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2369,22118,"""22118"",",HAAWK,649,1847,4070,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2370,1481,"""1481"",",KING_XP_KIN_1481,419,3153,4070,10,1,0xcd743104d7e15d6a0b297337db75b015deea5531,0xcd743104d7e15d6a0b297337db75b015deea5531,3,0
2371,5903,"""5903"",",VB,541,2889,4070,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2372,9449,"""9449"",",Juanito,549,2870,4070,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2373,14280,"""14280"",",AKKU TANJIRO,482,1991,4070,10,2,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
2374,18311,"""18311"",",Maurice la bite,499,2318,4070,10,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
2375,15883,"""15883"",",aavegotchi.eth,556,2299,4066,10,2,0x635c1bafe7b01a8c52c73cba97a35b4b8d96ae81,0x635c1bafe7b01a8c52c73cba97a35b4b8d96ae81,3,0
2376,24130,"""24130"",",CAPTAIN AAVE [GFA],510,2788,4065,10,2,0xfe698c212526f15cc25af671beba14aac309457f,0xfe698c212526f15cc25af671beba14aac309457f,3,0
2377,7468,"""7468"",",Jessica,556,2866,4065,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2378,6765,"""6765"",",Ser Smaash,538,2754,4065,10,1,0x478fa4c971a077038b4fc5c172c3af5552224ccc,0x478fa4c971a077038b4fc5c172c3af5552224ccc,3,0
2379,15113,"""15113"",",TRICK or TREAT,553,2729,4065,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2380,4807,"""4807"",",Haunt1 Kinship806 815xp,522,3156,4065,10,1,0x7d1368528d8dd105368c91700f1ac30d81628794,0x7d1368528d8dd105368c91700f1ac30d81628794,3,17590000000000000000
2381,24751,"""24751"",",Tezzeret,547,2710,4065,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2382,21974,"""21974"",",Antiquarian,587,1544,4065,10,2,0x7dbfe62be1ac737d26823611f251d362c52a1141,0x7dbfe62be1ac737d26823611f251d362c52a1141,3,0
2383,3727,"""3727"",",Aveda,534,3060,4065,10,1,0x7d1368528d8dd105368c91700f1ac30d81628794,0x7d1368528d8dd105368c91700f1ac30d81628794,3,17630000000000000000
2384,22628,"""22628"",",bb-8,505,2620,4065,10,2,0x551486c2335d027662b4c603ac203d7a7b30320e,0x551486c2335d027662b4c603ac203d7a7b30320e,3,0
2385,13273,"""13273"",",Grid,512,2319,4065,10,2,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,3,0
2386,102,"""102"",",Rudy 102,476,2754,4065,10,1,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2387,14087,"""14087"",",H2o,581,2728,4065,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2388,21226,"""21226"",",Iv,572,2729,4065,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2389,22264,"""22264"",",Jace,512,2710,4065,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2390,5032,"""5032"",",KING_XP_5032,514,3093,4065,10,1,0xcd743104d7e15d6a0b297337db75b015deea5531,0xcd743104d7e15d6a0b297337db75b015deea5531,3,0
2391,4662,"""4662"",",H1 Double Myth 631 KIN,532,2727,4065,10,1,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,0xe8b07a320a0b7bf7eb6cf8a0e6c72b53a4139236,3,0
2392,8059,"""8059"",",ELMESIA,536,2382,4065,10,1,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
2393,10565,"""10565"",",ZEN AAVE,627,2886,4060,10,2,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
2394,12715,"""12715"",",ETH Killer,550,2729,4060,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2395,4038,"""4038"",",Moon Knight,621,2371,4060,10,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
2396,18623,"""18623"",",Bankier,567,2729,4060,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2397,19815,"""19815"",",Harper,546,2140,4060,10,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
2398,2034,"""2034"",",Boromir,569,2880,4060,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2399,13433,"""13433"",",Houdini,534,2676,4060,10,2,0x7adac8d617d59d502cb109e5a809f0ec7cbb0751,0x7adac8d617d59d502cb109e5a809f0ec7cbb0751,3,0
2400,15480,"""15480"",",Bitek,590,2728,4060,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2401,8780,"""8780"",",PurpleAave,548,2857,4060,10,1,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,0x984c48852f92288bd1afd6ff5d9c26e3d0a9339a,3,0
2402,7573,"""7573"",",\,545,2721,4060,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
2403,22815,"""22815"",",Edgar12,506,2860,4060,10,2,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
2404,16998,"""16998"",",Sir Laser-eyes,497,2728,4060,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2405,7181,"""7181"",",Benetton,496,2671,4060,10,1,0x8f652eff4ba275e023f124a98af86025ab0e5eec,0x8f652eff4ba275e023f124a98af86025ab0e5eec,3,0
2406,7898,"""7898"",",LEONAARDO DA GOTCHI,554,2732,4060,10,1,0xa540a85fad845fc76a9c9a13c96ae1b1fa12ea07,0xa540a85fad845fc76a9c9a13c96ae1b1fa12ea07,3,0
2407,15432,"""15432"",",Etherboss,507,1852,4060,10,2,0x6c522c94c3f5b213ccf3298e03d5c947b760a2cb,0x6c522c94c3f5b213ccf3298e03d5c947b760a2cb,3,0
2408,2902,"""2902"",",Ca$h Money,535,2871,4060,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2409,11870,"""11870"",",BLACK BEARD,355,1796,4060,10,2,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
2410,18467,"""18467"",",Stomach Pump,673,2060,4055,10,2,0xa5643d9b4a2049d578a690269dbc13426b352672,0xa5643d9b4a2049d578a690269dbc13426b352672,3,0
2411,11091,"""11091"",",Ghosted,566,1883,4055,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2412,14856,"""14856"",",~=MSG=~TBURD,577,2879,4055,10,2,0x579361d2636152df34db1d6dfd343f5037ddc71d,0x579361d2636152df34db1d6dfd343f5037ddc71d,3,0
2413,10715,"""10715"",",DAI FINEST DBL MYTH EYES,507,1667,4055,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2414,10051,"""10051"",",DAIVINCI,541,2786,4055,10,2,0x071d217637b6322a7faac6895a9eb00e529d3424,0x071d217637b6322a7faac6895a9eb00e529d3424,3,0
2415,15169,"""15169"",",Jack 5,517,1324,4055,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2416,7936,"""7936"",",Mr.Yfi,535,3114,4055,10,1,0x7d1368528d8dd105368c91700f1ac30d81628794,0x7d1368528d8dd105368c91700f1ac30d81628794,3,20555000000000000000
2417,2913,"""2913"",",EVAGATCHI,608,2553,4055,10,1,0x3bd59ed16c462b4464091830dab828dce079076f,0x3bd59ed16c462b4464091830dab828dce079076f,3,0
2418,18314,"""18314"",",AastroBoy,544,2770,4055,10,2,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,0xb3749ab08c12ae8bcd95a5f11272927a2ebc36d5,3,0
2419,4533,"""4533"",",Xo,468,2862,4055,10,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2420,3773,"""3773"",",WuzziLea,441,3095,4055,10,1,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,0x79f563398ff8a5a5ff18650e56b9bac8be84bfa5,3,0
2421,18265,"""18265"",",Portland,567,1877,4055,10,2,0x0d15764e7f13e780ca0ae83a15a8d819db05ef2b,0x0d15764e7f13e780ca0ae83a15a8d819db05ef2b,3,0
2422,12263,"""12263"",",Goth King,529,2430,4055,10,2,0x2848b9f2d4faebaa4838c41071684c70688b455d,0x2848b9f2d4faebaa4838c41071684c70688b455d,3,0
2423,3935,"""3935"",",Attila,670,3286,4050,10,1,0xe88632728ed377f556cb964e6f670f6017d497e4,0xe88632728ed377f556cb964e6f670f6017d497e4,3,0
2424,8707,"""8707"",",Otto Habermohl,582,3127,4050,10,1,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
2425,20248,"""20248"",",PERFECT 4 PORTAL MAGE SET,643,1694,4050,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2426,9242,"""9242"",",Prince Homperstink,499,3108,4050,10,1,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,0xfaff4170e628aef5c5ce84c47ebddb5a99517fe2,3,0
2427,11190,"""11190"",",Jessica Rare,571,1934,4050,10,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2428,4903,"""4903"",",LaVici,503,2867,4050,10,1,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,0x7fbd1e4c9449c2443e0ad17537d77645bd23cc21,3,19457500000000000000
2429,6311,"""6311"",",Loot,485,2167,4050,10,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
2430,10913,"""10913"",",South Park,536,2332,4050,10,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,10629999999999999000
2431,4359,"""4359"",",Brienne of Tarth,543,2236,4050,10,1,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
2432,22693,"""22693"",",Icing On The Cake,541,2235,4050,10,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
2433,22872,"""22872"",",Ugin,492,2710,4050,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2434,20937,"""20937"",",Daiki,573,2728,4050,10,2,0x6157730c4f8e2092f601460b836530e3252b3120,0x6157730c4f8e2092f601460b836530e3252b3120,3,0
2435,18360,"""18360"",",Ames,540,2381,4050,10,2,0xd281f988242c900d67ff2aafabe683b8004ee778,0xd281f988242c900d67ff2aafabe683b8004ee778,3,11237500000000000000
2436,908,"""908"",",Bitty,395,1426,4050,10,1,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,3,0
2437,20348,"""20348"",",Sir Matic,540,2963,4050,10,2,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,0x6fcf9d80e2b597f4b3fa764b5626f573a9fc93d3,3,0
2438,17115,"""17115"",",AKKU GHSTKUN,471,1920,4050,10,2,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,0xe4ea40377d1eca80c5f6d060a18528f3f73b2b61,3,0
2439,13802,"""13802"",",GotchiMesia,557,3007,4050,10,2,0xca7a6a53d5576102765a0281c723f863d881dc96,0xca7a6a53d5576102765a0281c723f863d881dc96,3,19295000000000000000
2440,12265,"""12265"",",Double Myth  2X Myth,554,1718,4050,10,2,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,0x40aed3f394f2f0c168d4033a31ecf2248197ddfb,3,0
2441,16003,"""16003"",",DAI  BEAUTY,482,2789,4050,10,2,0x47d6f96ba098816389db7c87cbf077de7181b853,0x47d6f96ba098816389db7c87cbf077de7181b853,3,0
2442,1388,"""1388"",",3Mythic 807 kinship 800xp,508,3161,4050,10,1,0x7d1368528d8dd105368c91700f1ac30d81628794,0x7d1368528d8dd105368c91700f1ac30d81628794,3,17810000000000002000
2443,16716,"""16716"",",""" PINEAPPLE """,561,1513,4045,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2444,4868,"""4868"",",CHITTI,541,2637,4045,9,1,0x3bd59ed16c462b4464091830dab828dce079076f,0x3bd59ed16c462b4464091830dab828dce079076f,3,0
2445,9450,"""9450"",",Liam,584,2903,4045,9,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2446,22930,"""22930"",",Conan Barbarian,577,1794,4045,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2447,7504,"""7504"",",Swarovski,536,3392,4045,9,1,0x9a8ab692a6d73242c74a727ac7587aeda778b131,0x9a8ab692a6d73242c74a727ac7587aeda778b131,3,0
2448,11553,"""11553"",",,544,3023,4045,9,2,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,0xedd46a46aa5af54ad3c8a651caee2c75c9f2c325,3,0
2449,3881,"""3881"",",Lu Xing,537,2655,4045,9,1,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,0xc4fe12630feffdb5ee72eddcbbb43b595407442f,3,0
2450,20209,"""20209"",",Mini Me,537,2259,4045,9,2,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,0xb3e2a7b1295d9ee03e1f300dfccaab2ecd47ee53,3,0
2451,22412,"""22412"",",ty pixelcraft,570,2999,4045,9,2,0xae79077d8d922d071797a7f8849430fed488c005,0xae79077d8d922d071797a7f8849430fed488c005,3,0
2452,7636,"""7636"",",Di,499,2884,4045,9,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
2453,1989,"""1989"",",800 Kinship KEK,467,3152,4045,9,1,0x7d1368528d8dd105368c91700f1ac30d81628794,0x7d1368528d8dd105368c91700f1ac30d81628794,3,17492500000000000000
2454,15308,"""15308"",",Eth Pearl,585,1537,4045,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2455,10131,"""10131"",",DAI GOD,561,1891,4045,9,2,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,0xa6ab5ca03954e8b2bb54e9006efb8e68824271fa,3,0
2456,7081,"""7081"",",Tie Dai,451,2858,4045,9,1,0x60c4ae0ee854a20ea7796a9678090767679b30fc,0x60c4ae0ee854a20ea7796a9678090767679b30fc,3,0
